Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
05/20/2022,47037,20,Davidson County,TN,97.8,"514,600",74.1,"514,504",79.4,"496,487",83.6,"467,469",84.8,"84,293",95,"455,144",65.6,"455,115",70.2,"40,437",41.7,"439,777",74.1,"414,678",75.2,"78,366",90.1,"215,729",47.4,,,"215,630",49,"210,052",50.7,"111,931",65.1,"58,595",74.8,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/19/2022,47037,20,Davidson County,TN,97.8,"514,514",74.1,"514,418",79.4,"496,415",83.6,"467,405",84.8,"84,283",95,"455,070",65.6,"455,041",70.2,"40,424",41.6,"439,712",74.1,"414,617",75.2,"78,356",90,"215,572",47.4,,,"215,475",49,"209,910",50.6,"111,849",65.1,"58,547",74.7,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/18/2022,47037,20,Davidson County,TN,97.8,"514,259",74.1,"514,163",79.3,"496,175",83.6,"467,176",84.8,"84,256",95,"454,794",65.5,"454,765",70.2,"40,382",41.6,"439,455",74,"414,383",75.2,"78,318",90,"215,180",47.3,,,"215,085",48.9,"209,541",50.6,"111,683",65,"58,470",74.7,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/17/2022,47037,20,Davidson County,TN,97.8,"514,191",74.1,"514,095",79.3,"496,124",83.6,"467,130",84.8,"84,240",95,"454,719",65.5,"454,690",70.2,"40,361",41.6,"439,395",74,"414,329",75.2,"78,304",90,"215,035",47.3,,,"214,940",48.9,"209,412",50.5,"111,613",65,"58,426",74.6,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/16/2022,47037,20,Davidson County,TN,97.8,"513,997",74,"513,901",79.3,"495,963",83.5,"466,990",84.7,"84,215",95,"454,539",65.5,"454,510",70.1,"40,323",41.5,"439,236",74,"414,187",75.2,"78,277",89.9,"214,730",47.2,,,"214,636",48.9,"209,128",50.5,"111,467",64.9,"58,361",74.6,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/15/2022,47037,20,Davidson County,TN,97.8,"513,991",74,"513,895",79.3,"495,957",83.5,"466,984",84.7,"84,212",95,"454,537",65.5,"454,508",70.1,"40,323",41.5,"439,234",74,"414,185",75.2,"78,276",89.9,"214,730",47.2,,,"214,636",48.9,"209,128",50.5,"111,467",64.9,"58,361",74.6,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/14/2022,47037,19,Davidson County,TN,97.8,"513,984",74,"513,888",79.3,"495,950",83.5,"466,977",84.7,"84,208",95,"454,534",65.5,"454,505",70.1,"40,323",41.5,"439,231",74,"414,182",75.2,"78,273",89.9,"214,727",47.2,,,"214,633",48.9,"209,125",50.5,"111,464",64.9,"58,359",74.6,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/13/2022,47037,19,Davidson County,TN,97.8,"513,890",74,"513,794",79.3,"495,870",83.5,"466,905",84.7,"84,197",95,"454,443",65.5,"454,414",70.1,"40,298",41.5,"439,154",74,"414,116",75.1,"78,266",89.9,"214,566",47.2,,,"214,472",48.8,"208,979",50.5,"111,386",64.9,"58,309",74.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/12/2022,47037,19,Davidson County,TN,97.8,"513,799",74,"513,703",79.3,"495,792",83.5,"466,831",84.7,"84,178",95,"454,370",65.5,"454,341",70.1,"40,286",41.5,"439,088",73.9,"414,055",75.1,"78,246",89.9,"214,412",47.2,,,"214,318",48.8,"208,843",50.4,"111,314",64.8,"58,273",74.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/11/2022,47037,19,Davidson County,TN,97.8,"513,614",74,"513,519",79.2,"495,629",83.5,"466,683",84.7,"84,163",95,"454,243",65.4,"454,214",70.1,"40,260",41.5,"438,979",73.9,"413,954",75.1,"78,226",89.9,"214,247",47.2,,,"214,153",48.8,"208,693",50.4,"111,250",64.8,"58,245",74.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/10/2022,47037,19,Davidson County,TN,97.8,"513,521",74,"513,426",79.2,"495,565",83.5,"466,629",84.7,"84,154",95,"454,142",65.4,"454,113",70.1,"40,213",41.4,"438,909",73.9,"413,900",75.1,"78,209",89.9,"214,116",47.1,,,"214,023",48.8,"208,583",50.4,"111,193",64.8,"58,217",74.4,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/09/2022,47037,19,Davidson County,TN,97.8,"513,315",73.9,"513,221",79.2,"495,390",83.4,"466,476",84.6,"84,137",95,"453,902",65.4,"453,873",70,"40,148",41.4,"438,705",73.9,"413,725",75.1,"78,174",89.8,"213,788",47.1,,,"213,695",48.7,"208,291",50.3,"111,041",64.7,"58,142",74.4,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/08/2022,47037,19,Davidson County,TN,97.8,"513,313",73.9,"513,219",79.2,"495,388",83.4,"466,474",84.6,"84,136",95,"453,901",65.4,"453,872",70,"40,148",41.4,"438,704",73.9,"413,724",75.1,"78,174",89.8,"213,788",47.1,,,"213,695",48.7,"208,291",50.3,"111,041",64.7,"58,142",74.4,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/07/2022,47037,18,Davidson County,TN,97.8,"513,304",73.9,"513,210",79.2,"495,379",83.4,"466,465",84.6,"84,133",95,"453,899",65.4,"453,870",70,"40,148",41.4,"438,702",73.9,"413,722",75.1,"78,173",89.8,"213,787",47.1,,,"213,694",48.7,"208,290",50.3,"111,040",64.7,"58,141",74.4,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/06/2022,47037,18,Davidson County,TN,97.8,"513,225",73.9,"513,131",79.2,"495,311",83.4,"466,402",84.6,"84,125",95,"453,823",65.4,"453,794",70,"40,129",41.3,"438,637",73.9,"413,665",75.1,"78,160",89.8,"213,637",47.1,,,"213,544",48.7,"208,153",50.3,"110,975",64.7,"58,101",74.3,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/05/2022,47037,18,Davidson County,TN,97.8,"513,140",73.9,"513,047",79.2,"495,242",83.4,"466,343",84.6,"84,118",95,"453,723",65.4,"453,694",70,"40,099",41.3,"438,556",73.9,"413,595",75.1,"78,149",89.8,"213,479",47.1,,,"213,386",48.7,"208,014",50.3,"110,908",64.7,"58,065",74.3,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/04/2022,47037,18,Davidson County,TN,97.8,"513,006",73.9,"512,913",79.1,"495,120",83.4,"466,229",84.6,"84,097",95,"453,626",65.4,"453,597",70,"40,079",41.3,"438,469",73.8,"413,518",75,"78,127",89.8,"213,293",47,,,"213,200",48.6,"207,842",50.3,"110,817",64.6,"58,021",74.3,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/03/2022,47037,18,Davidson County,TN,97.8,"512,930",73.9,"512,838",79.1,"495,059",83.4,"466,172",84.6,"84,086",95,"453,555",65.3,"453,527",70,"40,068",41.3,"438,408",73.8,"413,459",75,"78,121",89.8,"213,194",47,,,"213,104",48.6,"207,749",50.2,"110,777",64.6,"58,006",74.3,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/02/2022,47037,18,Davidson County,TN,97.8,"512,767",73.9,"512,676",79.1,"494,930",83.4,"466,059",84.6,"84,066",95,"453,348",65.3,"453,320",69.9,"40,005",41.2,"438,249",73.8,"413,315",75,"78,088",89.7,"212,933",47,,,"212,844",48.6,"207,510",50.2,"110,673",64.6,"57,956",74.2,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
05/01/2022,47037,18,Davidson County,TN,97.8,"512,765",73.9,"512,674",79.1,"494,928",83.4,"466,057",84.6,"84,065",95,"453,349",65.3,"453,321",69.9,"40,005",41.2,"438,250",73.8,"413,316",75,"78,088",89.7,"212,930",47,,,"212,841",48.6,"207,507",50.2,"110,673",64.6,"57,956",74.2,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/30/2022,47037,17,Davidson County,TN,97.8,"512,756",73.9,"512,665",79.1,"494,919",83.3,"466,048",84.6,"84,058",95,"453,346",65.3,"453,318",69.9,"40,005",41.2,"438,247",73.8,"413,313",75,"78,086",89.7,"212,924",47,,,"212,835",48.6,"207,501",50.2,"110,668",64.6,"57,953",74.2,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/29/2022,47037,17,Davidson County,TN,97.8,"512,652",73.9,"512,561",79.1,"494,822",83.3,"465,955",84.6,"84,039",95,"453,234",65.3,"453,206",69.9,"39,988",41.2,"438,146",73.8,"413,218",75,"78,061",89.7,"212,762",46.9,,,"212,673",48.5,"207,340",50.2,"110,578",64.5,"57,897",74.2,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/28/2022,47037,17,Davidson County,TN,97.8,"512,568",73.8,"512,477",79.1,"494,747",83.3,"465,887",84.5,"84,029",95,"453,139",65.3,"453,111",69.9,"39,959",41.2,"438,069",73.8,"413,152",75,"78,035",89.7,"212,629",46.9,,,"212,541",48.5,"207,210",50.2,"110,502",64.5,"57,849",74.1,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/27/2022,47037,17,Davidson County,TN,97.8,"512,451",73.8,"512,360",79.1,"494,644",83.3,"465,792",84.5,"84,013",95,"453,024",65.3,"452,996",69.9,"39,944",41.2,"437,963",73.8,"413,052",75,"78,012",89.6,"212,468",46.9,,,"212,380",48.5,"207,056",50.1,"110,433",64.5,"57,808",74.1,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/26/2022,47037,17,Davidson County,TN,97.8,"512,363",73.8,"512,272",79,"494,575",83.3,"465,731",84.5,"83,998",95,"452,933",65.3,"452,905",69.9,"39,909",41.1,"437,898",73.7,"412,996",74.9,"78,005",89.6,"212,327",46.9,,,"212,241",48.5,"206,936",50.1,"110,357",64.5,"57,777",74.1,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/25/2022,47037,17,Davidson County,TN,97.8,"512,182",73.8,"512,091",79,"494,418",83.3,"465,586",84.5,"83,968",95,"452,714",65.2,"452,686",69.8,"39,856",41.1,"437,715",73.7,"412,830",74.9,"77,974",89.6,"211,994",46.8,,,"211,908",48.4,"206,623",50.1,"110,193",64.4,"57,704",74,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/24/2022,47037,17,Davidson County,TN,97.8,"512,173",73.8,"512,082",79,"494,409",83.3,"465,578",84.5,"83,966",95,"452,713",65.2,"452,685",69.8,"39,856",41.1,"437,714",73.7,"412,829",74.9,"77,973",89.6,"211,992",46.8,,,"211,906",48.4,"206,621",50.1,"110,191",64.4,"57,702",74,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/23/2022,47037,16,Davidson County,TN,97.8,"512,159",73.8,"512,068",79,"494,395",83.3,"465,565",84.5,"83,962",95,"452,710",65.2,"452,682",69.8,"39,856",41.1,"437,711",73.7,"412,826",74.9,"77,971",89.6,"211,988",46.8,,,"211,902",48.4,"206,617",50,"110,190",64.4,"57,702",74,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/22/2022,47037,16,Davidson County,TN,97.8,"512,038",73.8,"511,947",79,"494,279",83.2,"465,454",84.5,"83,947",95,"452,564",65.2,"452,536",69.8,"39,840",41,"437,576",73.7,"412,696",74.9,"77,947",89.6,"211,812",46.8,,,"211,727",48.4,"206,447",50,"110,098",64.3,"57,653",74,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/21/2022,47037,16,Davidson County,TN,97.8,"511,961",73.8,"511,870",79,"494,218",83.2,"465,400",84.5,"83,936",95,"452,467",65.2,"452,439",69.8,"39,816",41,"437,495",73.7,"412,623",74.9,"77,932",89.6,"211,683",46.8,,,"211,599",48.4,"206,326",50,"110,032",64.3,"57,621",73.9,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/20/2022,47037,16,Davidson County,TN,97.8,"511,855",73.7,"511,764",79,"494,123",83.2,"465,314",84.4,"83,919",95,"452,348",65.2,"452,320",69.8,"39,797",41,"437,392",73.7,"412,523",74.9,"77,915",89.5,"211,510",46.8,,,"211,426",48.3,"206,162",50,"109,942",64.3,"57,585",73.9,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,12,11,3,3,4,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/19/2022,47037,16,Davidson County,TN,97.8,"511,705",73.7,"511,614",78.9,"494,013",83.2,"465,220",84.4,"83,904",95,"452,201",65.1,"452,173",69.8,"39,730",40.9,"437,294",73.6,"412,443",74.8,"77,899",89.5,"211,303",46.7,,,"211,220",48.3,"205,985",49.9,"109,851",64.2,"57,547",73.9,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/18/2022,47037,16,Davidson County,TN,97.8,"511,280",73.7,"511,189",78.9,"493,621",83.1,"464,864",84.4,"83,858",95,"451,697",65.1,"451,669",69.7,"39,627",40.8,"436,850",73.6,"412,042",74.8,"77,841",89.4,"210,536",46.6,,,"210,459",48.2,"205,280",49.8,"109,533",64.1,"57,410",73.8,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/17/2022,47037,16,Davidson County,TN,97.8,"511,271",73.7,"511,180",78.9,"493,612",83.1,"464,855",84.4,"83,854",95,"451,694",65.1,"451,666",69.7,"39,627",40.8,"436,847",73.6,"412,039",74.8,"77,838",89.4,"210,532",46.6,,,"210,455",48.2,"205,276",49.8,"109,530",64.1,"57,407",73.8,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/16/2022,47037,15,Davidson County,TN,97.8,"511,261",73.7,"511,170",78.9,"493,602",83.1,"464,845",84.4,"83,851",95,"451,694",65.1,"451,666",69.7,"39,627",40.8,"436,847",73.6,"412,039",74.8,"77,838",89.4,"210,531",46.6,,,"210,454",48.2,"205,275",49.8,"109,529",64.1,"57,406",73.8,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/15/2022,47037,15,Davidson County,TN,97.8,"511,150",73.6,"511,059",78.9,"493,498",83.1,"464,746",84.3,"83,834",95,"451,582",65.1,"451,554",69.7,"39,612",40.8,"436,748",73.6,"411,942",74.8,"77,815",89.4,"210,355",46.6,,,"210,278",48.1,"205,112",49.8,"109,442",64.1,"57,361",73.7,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/14/2022,47037,15,Davidson County,TN,97.8,"511,043",73.6,"510,952",78.8,"493,403",83.1,"464,658",84.3,"83,806",95,"451,468",65,"451,440",69.7,"39,593",40.8,"436,648",73.5,"411,847",74.7,"77,784",89.4,"210,210",46.6,,,"210,133",48.1,"204,980",49.8,"109,372",64,"57,320",73.7,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/13/2022,47037,15,Davidson County,TN,97.8,"510,935",73.6,"510,844",78.8,"493,303",83.1,"464,570",84.3,"83,794",95,"451,333",65,"451,305",69.6,"39,573",40.8,"436,527",73.5,"411,732",74.7,"77,758",89.4,"210,054",46.5,,,"209,977",48.1,"204,828",49.7,"109,287",64,"57,270",73.7,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/12/2022,47037,15,Davidson County,TN,97.8,"510,770",73.6,"510,679",78.8,"493,155",83.1,"464,429",84.3,"83,774",95,"451,184",65,"451,156",69.6,"39,547",40.7,"436,395",73.5,"411,609",74.7,"77,736",89.3,"209,880",46.5,,,"209,806",48.1,"204,665",49.7,"109,198",64,"57,229",73.6,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/11/2022,47037,15,Davidson County,TN,97.8,"510,510",73.5,"510,419",78.8,"492,945",83,"464,237",84.2,"83,740",95,"450,881",65,"450,853",69.6,"39,462",40.7,"436,143",73.5,"411,391",74.7,"77,685",89.3,"209,436",46.5,,,"209,363",48,"204,257",49.7,"108,979",63.9,"57,115",73.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/10/2022,47037,15,Davidson County,TN,97.8,"510,505",73.5,"510,414",78.8,"492,940",83,"464,232",84.2,"83,738",95,"450,880",65,"450,852",69.6,"39,462",40.7,"436,142",73.5,"411,390",74.7,"77,685",89.3,"209,435",46.5,,,"209,362",48,"204,256",49.7,"108,979",63.9,"57,115",73.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/09/2022,47037,14,Davidson County,TN,97.8,"510,498",73.5,"510,407",78.8,"492,933",83,"464,225",84.2,"83,734",95,"450,875",65,"450,847",69.6,"39,462",40.7,"436,137",73.4,"411,385",74.7,"77,685",89.3,"209,432",46.5,,,"209,359",48,"204,253",49.7,"108,976",63.9,"57,113",73.5,,,,,C,11,11,11,11,11,12,Metro,3,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/08/2022,47037,14,Davidson County,TN,97.8,"510,388",73.5,"510,298",78.7,"492,833",83,"464,133",84.2,"83,713",95,"450,748",64.9,"450,721",69.5,"39,435",40.6,"436,031",73.4,"411,286",74.6,"77,661",89.2,"209,255",46.4,,,"209,182",48,"204,083",49.6,"108,870",63.8,"57,054",73.5,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/07/2022,47037,14,Davidson County,TN,97.8,"510,239",73.5,"510,149",78.7,"492,724",83,"464,047",84.2,"83,698",95,"450,611",64.9,"450,584",69.5,"39,395",40.6,"435,924",73.4,"411,189",74.6,"77,643",89.2,"209,047",46.4,,,"208,974",47.9,"203,895",49.6,"108,757",63.8,"56,998",73.4,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/06/2022,47037,14,Davidson County,TN,97.8,"510,095",73.5,"510,005",78.7,"492,596",83,"463,929",84.2,"83,671",95,"450,489",64.9,"450,462",69.5,"39,385",40.6,"435,807",73.4,"411,077",74.6,"77,613",89.2,"208,903",46.4,,,"208,830",47.9,"203,760",49.6,"108,685",63.8,"56,962",73.4,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/05/2022,47037,14,Davidson County,TN,97.8,"509,957",73.5,"509,867",78.7,"492,474",82.9,"463,818",84.2,"83,654",95,"450,327",64.9,"450,300",69.5,"39,338",40.5,"435,678",73.4,"410,962",74.6,"77,593",89.2,"208,725",46.3,,,"208,653",47.9,"203,591",49.5,"108,599",63.7,"56,912",73.3,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/04/2022,47037,14,Davidson County,TN,97.8,"509,587",73.4,"509,498",78.6,"492,166",82.9,"463,538",84.1,"83,616",95,"449,769",64.8,"449,742",69.4,"39,179",40.4,"435,232",73.3,"410,563",74.5,"77,538",89.1,"207,871",46.2,,,"207,800",47.7,"202,817",49.4,"108,229",63.6,"56,757",73.2,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/03/2022,47037,14,Davidson County,TN,97.8,"509,581",73.4,"509,492",78.6,"492,160",82.9,"463,532",84.1,"83,616",95,"449,768",64.8,"449,741",69.4,"39,179",40.4,"435,231",73.3,"410,562",74.5,"77,538",89.1,"207,865",46.2,,,"207,794",47.7,"202,811",49.4,"108,226",63.6,"56,754",73.2,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/02/2022,47037,13,Davidson County,TN,97.8,"509,568",73.4,"509,479",78.6,"492,147",82.9,"463,519",84.1,"83,612",95,"449,766",64.8,"449,739",69.4,"39,178",40.4,"435,230",73.3,"410,561",74.5,"77,538",89.1,"207,863",46.2,,,"207,792",47.7,"202,809",49.4,"108,225",63.6,"56,753",73.2,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
04/01/2022,47037,13,Davidson County,TN,97.8,"509,440",73.4,"509,351",78.6,"492,030",82.9,"463,408",84.1,"83,599",95,"449,612",64.8,"449,585",69.4,"39,148",40.3,"435,093",73.3,"410,437",74.5,"77,518",89.1,"207,595",46.2,,,"207,524",47.7,"202,557",49.4,"108,087",63.5,"56,697",73.1,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/31/2022,47037,13,Davidson County,TN,97.8,"509,308",73.4,"509,219",78.6,"491,914",82.8,"463,298",84.1,"83,585",95,"449,500",64.8,"449,473",69.3,"39,132",40.3,"434,993",73.3,"410,341",74.5,"77,513",89.1,"207,403",46.1,,,"207,333",47.7,"202,379",49.3,"108,000",63.5,"56,653",73.1,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/30/2022,47037,13,Davidson County,TN,97.8,"509,194",73.4,"509,106",78.6,"491,820",82.8,"463,212",84.1,"83,578",95,"449,385",64.7,"449,359",69.3,"39,104",40.3,"434,903",73.2,"410,255",74.4,"77,505",89.1,"207,221",46.1,,,"207,151",47.6,"202,208",49.3,"107,921",63.4,"56,623",73.1,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
